Storage Location,Storage Type,Storage Bin,Material,Plant,Stock Category,Available stock,Pick quantity,Storage Unit,Storage Unit Type,Quant,Duration,GR Date
1,PAL,PALLET,Z1CS-50-005-HC,3510,,2,0,7007200030,PAL,1000478312,222,6/6/18
1,PAL,PALLET,Z1CS-50-CH,3510,,15,0,7001010002,PAL,1000636425,6,6/15/17
1,PAL,PALLET,Z1DP00000CVR-BC,3510,,30,0,7001010002,PAL,1000636404,6,3/15/18
1,PAL,PALLET,Z1DP00000CVR-CB,3510,,10,0,7001010002,PAL,1000636426,6,3/15/18
1,PAL,PALLET,Z1DP00000CVR-CH,3510,,30,0,7001010002,PAL,1000636405,6,3/15/18
1,PAL,PALLET,Z1DP00000FRT-BC,3510,,10,0,7001010002,PAL,1000636427,6,9/11/18
1,PAL,PALLET,Z1DP00000FRT-CH,3510,,10,0,7001010002,PAL,1000636428,6,9/11/18
2,PAL,PALLET,Z1HC-10-BLACK-FR,3510,,1,0,7770000015,PAL,1000475867,224,9/22/16
1,PAL,PALLET,Z1HC-10-BLACK-FR,3510,,2,0,7007200030,PAL,1000571665,90,7/10/17
1,PAL,PALLET,Z1HC-10-WHITE-FR,3510,,2,0,7007200030,PAL,1000499507,194,7/10/17
1,PAL,PALLET,Z1HC-BLACK-SEA,3510,,2,0,7007200030,PAL,1000571849,90,7/10/17
1,PAL,PALLET,Z1ST-10-009-CP,3510,,10,0,7001010002,PAL,1000636429,6,4/2/16
1,PAL,PALLET,Z1ST-31-009-CP,3510,,20,0,7001010002,PAL,1000636422,6,6/5/18
1,PAL,PALLET,Z1ST-31-022-CP,3510,,20,0,7001010002,PAL,1000636423,6,9/29/17
1,PAL,PALLET,Z1ST-31-022-CP,3510,,7,0,7007200030,PAL,1000488979,205,5/24/17
2,PAL,PALLET,Z1ST-31-023-CP,3510,,6,0,7770000015,PAL,1000475914,224,5/24/17
1,PAL,PALLET,Z1ST-31-024-CP,3510,,4,0,7007200030,PAL,1000488980,205,5/24/17
2,PAL,PALLET,Z1ST-31-ARM,3510,,40,0,7770000015,PAL,1000475913,224,5/24/17
1,PAL,PALLET,Z1ST-31-BA,3510,,20,0,7001010002,PAL,1000636424,6,5/24/17
1,PAL,PALLET,Z1ST-31-BA,3510,,2,0,7007200030,PAL,1000490526,204,5/24/17
1,PAL,PALLET,Z1ST-31-RW,3510,,8,0,7007200030,PAL,1000490493,204,8/10/17
2,PAL,PALLET,Z1ST-41-001SEAT,3510,,1,0,7770000015,PAL,1000475912,224,3/10/17
1,PAL,PALLET,Z1ST-41-002BAS,3510,,2,0,7007200030,PAL,1000480622,218,8/10/17
2,PAL,PALLET,Z1ST-41-BL,3510,,10,0,7770000015,PAL,1000475910,224,9/29/17
1,PAL,PALLET,Z1ST-41-CPM,3510,,1,0,7007200030,PAL,1000480652,218,6/5/18
1,PAL,PALLET,Z1ST-41-HAR,3510,,25,0,7007200030,PAL,1000480654,218,6/15/17
1,PAL,PALLET,Z1ST41-FWA,3510,,3,0,7007200030,PAL,1000481735,217,8/10/17
1,PAL,PALLET,Z1STC-40-ABR,3510,,25,0,7001010002,PAL,1000636406,6,6/14/16
1,PAL,PALLET,Z1STC-40-HANDLE,3510,,35,0,7001010002,PAL,1000636403,6,9/29/16
2,PAL,PALLET,Z1STC-40-HANDLE,3510,,1,0,7770000016,PAL,1000581510,76,3/15/18
2,PAL,PALLET,Z1STC-43-100-BL,3510,,10,0,7770000015,PAL,1000475908,224,5/25/17
2,PAL,PALLET,Z1STC-43-100-FWA,3510,,16,0,7770000015,PAL,1000475907,224,5/25/17
1,PAL,PALLET,Z1TC-15-001BN,3510,,2,0,7007200030,PAL,1000495571,197,4/12/17
1,PAL,PALLET,Z1TC-15-001MC,3510,,2,0,7007200030,PAL,1000495572,197,9/29/17
1,PAL,PALLET,Z1TC-15-006CB,3510,,43,0,7007200030,PAL,1000496654,196,9/29/17
2,PAL,PALLET,Z1TC-15-100BN,3510,,20,0,7770000015,PAL,1000475905,224,9/29/17
1,PAL,PALLET,Z1TS08001DNM-CPST,3510,,1,0,7007200030,PAL,1000573246,89,9/14/17
1,PAL,PALLET,Z1TS08001DNM-HCCS,3510,,1,0,7007200030,PAL,1000573208,89,6/15/17
1,ST1,N01-04-A,200036,3510,,2,0,7000005916,PAL,1000636438,6,4/2/16
1,ST1,N01-04-A,200039,3510,,5,0,7000005916,PAL,1000636439,6,4/2/16
1,ST1,N25-04-A,200039,3510,,1,0,7000005584,PAL,1000636492,6,4/2/16
1,ST1,N01-04-A,200040,3510,,4,0,7000005916,PAL,1000636440,6,4/2/16
1,ST1,N01-04-A,200041,3510,,1,0,7000005916,PAL,1000636441,6,4/2/16
1,ST1,N49-03-A,200066,3510,,2,0,7009340028,PAL,1000636560,6,1/24/19
1,ST1,N49-03-B,200066,3510,,6,0,7009340027,PAL,1000636561,6,1/24/19
1,ST1,N49-04-A,200066,3510,,6,0,7009340024,PAL,1000636562,6,1/24/19
1,ST1,N49-04-B,200066,3510,,6,0,7009340023,PAL,1000636563,6,1/24/19
1,ST1,N31-03-B,200067,3510,,2,0,7002920007,PAL,1000636517,6,5/24/17
1,ST1,N37-04-A,200137,3510,,2,0,7001380003,PAL,1000636541,6,7/14/17
1,ST1,N37-04-B,200137,3510,,3,0,7001380001,PAL,1000636542,6,7/14/17
,ST1,B01-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B01-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B01-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B01-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B02-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B02-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B02-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B03-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B03-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B03-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B03-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B03-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B04-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B04-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B05-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B05-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B05-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B05-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B05-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B06-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B06-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B07-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B07-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B07-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B07-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B07-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B08-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B08-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B09-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B09-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B09-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B09-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B09-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B09-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B10-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B10-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B10-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B11-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B11-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B11-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B11-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B11-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B12-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B12-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B12-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B12-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B12-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B13-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B13-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B13-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B13-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B13-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B14-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B15-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B15-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B15-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B15-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B15-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B16-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B16-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B16-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B16-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B16-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B17-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B17-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B17-02-C,<<empty>>,,,0,0,,,0,0,
,ST1,B17-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B17-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B17-03-C,<<empty>>,,,0,0,,,0,0,
,ST1,B17-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B17-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B17-04-C,<<empty>>,,,0,0,,,0,0,
,ST1,B18-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B18-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B18-03-C,<<empty>>,,,0,0,,,0,0,
,ST1,B18-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B18-04-C,<<empty>>,,,0,0,,,0,0,
,ST1,B19-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B19-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B19-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B19-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B20-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B20-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B20-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B20-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B20-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B21-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B21-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B21-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B21-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B22-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B22-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B22-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B22-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B22-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B22-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B23-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B23-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B24-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B24-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B24-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B24-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B24-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,B25-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B25-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B25-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B25-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B25-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,B26-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B27-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B27-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B27-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B27-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B28-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B28-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B28-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B29-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B29-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B29-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B29-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B30-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B30-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B30-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B31-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B31-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B31-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,B31-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,B32-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,B32-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,B32-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C01-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C01-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C01-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C02-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C02-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C02-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C02-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C03-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C03-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C03-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C03-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C04-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C04-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C04-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C05-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C05-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C05-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C06-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C07-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C07-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C07-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C07-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C08-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C08-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C09-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C09-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C09-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C09-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C10-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C10-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C10-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C11-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C11-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C11-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C12-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C12-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C12-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C13-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C13-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C13-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C13-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C14-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C14-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C14-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C15-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C15-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C15-02-C,<<empty>>,,,0,0,,,0,0,
,ST1,C15-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C15-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C15-03-C,<<empty>>,,,0,0,,,0,0,
,ST1,C15-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C16-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C16-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C16-02-C,<<empty>>,,,0,0,,,0,0,
,ST1,C16-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C16-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C16-03-C,<<empty>>,,,0,0,,,0,0,
,ST1,C16-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C16-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C16-04-C,<<empty>>,,,0,0,,,0,0,
,ST1,C17-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C17-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C18-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C18-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C18-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C18-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C18-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C19-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C19-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C19-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C20-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C20-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C20-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C20-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C20-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C21-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C21-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C22-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,C22-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C22-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C22-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C22-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C22-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C23-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,C24-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C24-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C24-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C26-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,C26-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C28-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,C28-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,C30-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,C31-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D01-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D01-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D02-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D02-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D02-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D02-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D03-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D03-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D03-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D03-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D04-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D04-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D04-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D04-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D05-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D05-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D05-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D05-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D05-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D05-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D06-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D06-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D06-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D06-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D06-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D07-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D07-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D07-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D07-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D07-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D08-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D08-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D08-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D09-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D09-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D09-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D10-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D10-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D10-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D10-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D11-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D11-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D11-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D11-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D11-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D12-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D12-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D12-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D13-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D13-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D13-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D13-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D14-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D14-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D14-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D15-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D15-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D15-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D15-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D16-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D16-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D16-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D16-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D16-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D18-04-C,<<empty>>,,,0,0,,,0,0,
,ST1,D19-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D19-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D20-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D21-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D21-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D21-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D22-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D22-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D22-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D23-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D23-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D23-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D23-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D24-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D24-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D24-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D24-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D24-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D25-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D25-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D25-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D25-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D25-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D26-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D26-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D26-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D26-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D27-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D27-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D27-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D27-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D28-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D28-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D28-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D28-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D28-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D28-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D29-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D29-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D29-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D29-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D29-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D30-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D30-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D30-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D30-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D31-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D31-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D31-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,D31-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,D31-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,D32-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,D32-02-B,<<empty>>,,,0,0,,,0,0,
,ST1,D32-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,D32-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,E01-02-A,<<empty>>,,,0,0,,,0,0,
,ST1,E01-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,E01-03-B,<<empty>>,,,0,0,,,0,0,
,ST1,E01-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,E01-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,E02-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,E02-04-B,<<empty>>,,,0,0,,,0,0,
,ST1,E03-03-A,<<empty>>,,,0,0,,,0,0,
,ST1,E03-04-A,<<empty>>,,,0,0,,,0,0,
,ST1,E03-04-B,<<empty>>,,,0,0,,,0,0,
