Storage Location,Storage Type,Storage Bin,Material,Material Description,Available stock,Storage Unit,Volume,Volume unit,Weight,Weight unit,Plant,Stock Category,Pick quantity,Storage Unit Type,Quant,Duration,GR Date
0001,916,8400431338,CS05103CVR,RAVA CAVIAR,1,,7.098,FT3,16.280,KG,3510,,0,PAL,1001284579,3,9/25/2020
0001,916,8400431338,HD14700ACS,MIXX AND DEMI GROW CUPHOLDER,1,,0.106,FT3,1,KG,3510,,0,PAL,1001284580,3,7/31/2020
0001,916,8400431338,ST08101CVR,DEMI GROW CAVIAR W/RC&AD,1,,8.082,FT3,20.800,KG,3510,,0,PAL,1001284581,3,7/22/2020
0001,916,8400431338,SY-01-001,MIXX SERIES CHILD TRAY,1,,0.225,FT3,0.036,KG,3510,,0,PAL,1001284582,3,7/31/2020
0001,916,8400431342,CF03501CVR,PIPA CAVIAR W/BASE,1,,6.039,FT3,14.200,KG,3510,,0,PAL,1001284583,3,7/28/2020
0001,916,8400431342,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,2,,11.230,FT3,27.680,KG,3510,,0,PAL,1001284584,3,8/20/2020
0001,916,8400431342,CS05103CVR,RAVA CAVIAR,6,,42.588,FT3,97.680,KG,3510,,0,PAL,1001284585,3,9/25/2020
0001,916,8400431342,SE10302IRN,LEAF GROW IRON W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001284586,3,7/10/2020
0001,916,8400431342,ST13410CVR,MIXX NEXT CAVIAR W/RING ADAPTER,1,,6.386,FT3,18.540,KG,3510,,0,PAL,1001284587,3,7/31/2020
0001,916,8400431342,SY-01-001,MIXX SERIES CHILD TRAY,1,,0.225,FT3,0.036,KG,3510,,0,PAL,1001284588,3,7/31/2020
0001,916,8400431342,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001284589,3,7/15/2020
0001,916,8400431344,CF03501CVR,PIPA CAVIAR W/BASE,3,,18.117,FT3,42.600,KG,3510,,0,PAL,1001284590,3,7/28/2020
0001,916,8400431344,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,3,,16.845,FT3,41.520,KG,3510,,0,PAL,1001284591,3,8/20/2020
0001,916,8400431344,CS05103CVR,RAVA CAVIAR,8,,56.784,FT3,130.240,KG,3510,,0,PAL,1001284592,3,9/25/2020
0001,916,8400431344,HD14700ACS,MIXX AND DEMI GROW CUPHOLDER,2,,0.212,FT3,2,KG,3510,,0,PAL,1001284593,3,7/31/2020
0001,916,8400431344,ST08101CVR,DEMI GROW CAVIAR W/RC&AD,2,,16.164,FT3,41.600,KG,3510,,0,PAL,1001284594,3,7/22/2020
0001,916,8400431344,ST13410CVR,MIXX NEXT CAVIAR W/RING ADAPTER,1,,6.386,FT3,18.540,KG,3510,,0,PAL,1001284595,3,7/31/2020
0001,916,8400431344,SY-01-001,MIXX SERIES CHILD TRAY,1,,0.225,FT3,0.036,KG,3510,,0,PAL,1001284596,3,7/31/2020
0001,916,8400431351,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,1,,5.615,FT3,13.840,KG,3510,,0,PAL,1001284597,3,8/20/2020
0001,916,8400431351,ST08101CVR,DEMI GROW CAVIAR W/RC&AD,1,,8.082,FT3,20.800,KG,3510,,0,PAL,1001284598,3,7/22/2020
0001,916,8400431351,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001284599,3,7/15/2020
0001,916,8400431356,CS05103CVR,RAVA CAVIAR,1,,7.098,FT3,16.280,KG,3510,,0,PAL,1001284600,3,9/25/2020
0001,916,8400431356,HD14700ACS,MIXX AND DEMI GROW CUPHOLDER,2,,0.212,FT3,2,KG,3510,,0,PAL,1001284601,3,7/31/2020
0001,916,8400431356,SY-01-001,MIXX SERIES CHILD TRAY,1,,0.225,FT3,0.036,KG,3510,,0,PAL,1001284602,3,7/31/2020
0001,916,8400431356,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001284603,3,7/15/2020
0001,916,8400433104,SD09900ACS,MIXX SERIES STAND,1,,2.292,FT3,4.690,KG,3510,,0,PAL,1001288392,0,8/6/2020
0001,916,8400433105,TC04512CVR,SENA AIRE CAVIAR W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288393,0,7/31/2020
0001,916,8400433117,RC-31-001,TAVO RAIN COVER,1,,0.271,FT3,0.088,KG,3510,,0,PAL,1001288396,0,7/17/2020
0001,916,8400433119,TC04573CHP,SENA AIRE MINI CHAMPAGNE W/SHEET,1,,2.649,FT3,10.900,KG,3510,,0,PAL,1001288398,0,10/1/2019
0001,916,8400433119,TC04573IRN,SENA AIRE MINI IRON W/SHEET,1,,2.649,FT3,10.900,KG,3510,,0,PAL,1001288399,0,10/1/2019
0001,916,8400433130,SE10302BLU,LEAF GROW BLUSH W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288401,0,5/7/2020
0001,916,8400433132,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,1,,0.071,FT3,0.260,KG,3510,,0,PAL,1001288403,0,6/16/2020
0001,916,8400433140,SE10302BLU,LEAF GROW BLUSH W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288405,0,5/7/2020
0001,916,8400433141,TB-20-001,WHEELED TRAVEL BAG,1,,3.111,FT3,7.240,KG,3510,,0,PAL,1001288406,0,4/24/2020
0001,916,8400433305,ST09401FRT,PEPP NEXT FROST W/AD&SY,1,,5.431,FT3,12.480,KG,3510,,0,PAL,1001288413,0,1/17/2020
0001,916,8400433306,SE10302BLU,LEAF GROW BLUSH W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288414,0,5/7/2020
0001,916,8400433313,SE10303THR,LEAF GROW THREADED W/TY,1,,4.202,FT3,10.220,KG,3510,,0,PAL,1001288421,0,6/17/2020
0001,916,8400433328,ST10502GRN,MIXX 2019 GRANITE W/RING ADAPTER,1,,5.826,FT3,18.150,KG,3510,,0,PAL,1001288423,0,7/10/2020
0001,916,8400433329,ST10508THR,MIXX 2019 THREADED W/RING ADAPTER,1,,5.826,FT3,18,KG,3510,,0,PAL,1001288424,0,10/16/2019
0001,916,8400433330,SE10302CHP,LEAF GROW CHAMPAGNE W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288425,0,7/15/2020
0001,916,8400433332,SC04500GRN,SENA SERIES CHANGER GRANITE,1,,1.872,FT3,4.520,KG,3510,,0,PAL,1001288427,0,8/5/2020
0001,916,8400433332,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288428,0,7/15/2020
0001,916,8400433354,ST08107THR,DEMI GROW THREADED W/RC&AD,1,,8.087,FT3,21.150,KG,3510,,0,PAL,1001288438,0,7/22/2020
0001,916,8400433357,SC04500GRN,SENA SERIES CHANGER GRANITE,1,,1.872,FT3,4.520,KG,3510,,0,PAL,1001288441,0,8/5/2020
0001,916,8400433357,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288442,0,7/15/2020
0001,916,8400433358,SC04500ASP,SENA SERIES CHANGER ASPEN,1,,1.872,FT3,4.520,KG,3510,,0,PAL,1001288443,0,2/5/2020
0001,916,8400433375,SE10302CHP,LEAF GROW CHAMPAGNE W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288450,0,7/15/2020
0001,916,8400433382,SD09900ACS,MIXX SERIES STAND,1,,2.292,FT3,4.690,KG,3510,,0,PAL,1001288457,0,8/6/2020
0001,916,8400433384,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288459,0,7/15/2020
0001,916,8400433393,TC04512GRN,SENA AIRE GRANITE W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288463,0,7/15/2020
0001,916,8400433395,ST13403THR,MIXX NEXT THREADED W/RING ADAPTER,1,,6.458,FT3,18.980,KG,3510,,0,PAL,1001288465,0,6/9/2020
0001,916,8400433396,ST10508THR,MIXX 2019 THREADED W/RING ADAPTER,1,,5.826,FT3,18,KG,3510,,0,PAL,1001288466,0,10/16/2019
0001,916,8400433401,ST12009CVR,TRIV CAVIAR W/AD&RC,1,,5.544,FT3,15.500,KG,3510,,0,PAL,1001288471,0,10/7/2020
0001,916,8400433405,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,1,,0.071,FT3,0.260,KG,3510,,0,PAL,1001288475,0,6/16/2020
0001,916,8400433418,ST13403THR,MIXX NEXT THREADED W/RING ADAPTER,1,,6.458,FT3,18.980,KG,3510,,0,PAL,1001288477,0,6/9/2020
0001,916,8400433420,ST08107THR,DEMI GROW THREADED W/RC&AD,1,,8.087,FT3,21.150,KG,3510,,0,PAL,1001288479,0,7/22/2020
0001,916,8400433441,TC04573IRN,SENA AIRE MINI IRON W/SHEET,1,,2.649,FT3,10.900,KG,3510,,0,PAL,1001288484,0,10/1/2019
0001,916,8400433442,IF-02-001,PIPA BASE,1,,1.793,FT3,7.600,KG,3510,,0,PAL,1001288485,0,7/31/2020
0001,916,8400433445,SE10302CHP,LEAF GROW CHAMPAGNE W/TY,1,,4.297,FT3,10.120,KG,3510,,0,PAL,1001288488,0,7/15/2020
0001,916,8400433446,CF12508600CVR,PIPA RX CAVIAR W/BASE,1,,6.039,FT3,15.100,KG,3510,,0,PAL,1001288489,0,6/11/2020
0001,916,8400433446,IF08600ACS,RELX,1,,2.738,FT3,9.800,KG,3510,,0,PAL,1001288490,0,6/17/2020
0001,916,8400433456,TC04573IRN,SENA AIRE MINI IRON W/SHEET,1,,2.649,FT3,10.900,KG,3510,,0,PAL,1001288493,0,10/1/2019
0001,916,8400433476,CF08501BIR,PIPA LITE LX BIRCH W/BASE&2ND INSERT,2,,11.700,FT3,27.680,KG,3510,,0,PAL,1001288499,0,8/13/2020
0001,916,8400433486,TC04512ASP,SENA AIRE ASPEN W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001288504,0,7/24/2020
0001,916,8400433488,SD09900ACS,MIXX SERIES STAND,1,,2.292,FT3,4.690,KG,3510,,0,PAL,1001288506,0,8/6/2020
0001,916,8400433495,TB-20-001,WHEELED TRAVEL BAG,1,,3.111,FT3,7.240,KG,3510,,0,PAL,1001288512,0,4/24/2020
0001,916,8400433496,RC-31-001,TAVO RAIN COVER,1,,0.271,FT3,0.088,KG,3510,,0,PAL,1001288513,0,7/17/2020
0001,916,8400433498,RC-31-001,TAVO RAIN COVER,1,,0.271,FT3,0.088,KG,3510,,0,PAL,1001288515,0,7/17/2020
,917,QUALITY,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,920,TRANSFER,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,921,TRANSFER,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0002,922,TR-ZONE,CC09202THR,DEMI GROW BASSINET THREADED,-1,,-3.885,FT3,0,KG,3510,,0,,1001268527,0,9/10/2020
0001,922,TR-ZONE,CC09202THR,DEMI GROW BASSINET THREADED,1,,3.885,FT3,7.660,KG,3510,,0,,1001268528,17,
0002,922,TR-ZONE,TC04512CVR,SENA AIRE CAVIAR W/SHEET,-1,,-3.708,FT3,0,KG,3510,,0,,1001287888,0,
0001,922,TR-ZONE,TC04512CVR,SENA AIRE CAVIAR W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,,1001287889,0,
,922,U-ZONE,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,923,PACK.BIN,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,980,DUMMY,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,998,INITIAL,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,999,LOST&FOUND,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0002,999,SCRAP,AD-03-001,BUGABOO ADAPTER,1,,0.603,FT3,0.224,KG,3510,,0,PAL,1001287866,1,10/7/2020
0002,999,SCRAP,AD-08-001,UPPA ADAPTER,2,,1.206,FT3,0.556,KG,3510,,0,PAL,1001287863,1,10/7/2020
0002,999,SCRAP,AD09100ACS,BOB ADAPTER,1,,0.222,FT3,1.020,KG,3510,,0,PAL,1001287867,1,10/7/2020
0002,999,SCRAP,BC11600ASP,CUDL ASPEN,1,,0.848,FT3,1,KG,3510,,0,PAL,1001287854,1,10/7/2020
0002,999,SCRAP,BC13900SLT,CUDL 2020 SLATE,1,,0.611,FT3,2.430,KG,3510,,0,PAL,1001286525,2,10/6/2020
0002,999,SCRAP,CF03501CVR,PIPA CAVIAR W/BASE,1,,6.039,FT3,14.200,KG,3510,,0,PAL,1001285533,3,10/5/2020
0002,999,SCRAP,CF03501FRT,PIPA FROST W/BASE,1,,6.039,FT3,14.200,KG,3510,,0,PAL,1001287858,1,10/7/2020
0002,999,SCRAP,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,1,,6.039,FT3,13.450,KG,3510,,0,PAL,1001287862,1,10/7/2020
0002,999,SCRAP,CS-50-001,RAVA CAVIAR,1,,7.002,FT3,16.120,KG,3510,,0,PAL,1001285532,3,10/5/2020
0002,999,SCRAP,CS-50-005,RAVA SLATE,1,,7.002,FT3,16.120,KG,3510,,0,PAL,1001287857,1,10/7/2020
0002,999,SCRAP,CS07007GRN,AACE GRANITE W/STARTER KIT,1,,4.520,FT3,10.300,KG,3510,,0,PAL,1001287868,1,10/7/2020
0002,999,SCRAP,CS09300TIM,EXEC TIMBER W/SLIP COVER&2ND INSERT,1,,7.698,FT3,16.950,KG,3510,,0,PAL,1001285534,3,10/5/2020
0002,999,SCRAP,HC-10-009,ZAAZ ALMOND,1,,5.773,FT3,15.310,KG,3510,,0,PAL,1001287864,1,10/7/2020
0002,999,SCRAP,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,1,,0.071,FT3,0.260,KG,3510,,0,PAL,1001287861,1,10/7/2020
0002,999,SCRAP,ST10700CVR,TAVO REFRESH CAVIAR,2,,8.180,FT3,28.360,KG,3510,,0,PAL,1001285530,3,10/5/2020
0002,999,SCRAP,TC04512ASP,SENA AIRE ASPEN W/SHEET,1,,3.708,FT3,14.720,KG,3510,,0,PAL,1001287859,1,10/7/2020
0002,999,SCRAP,TC11201CVR,COVE AIRE CAVIAR W/TOPPER&SHEET,1,,5.121,FT3,15.790,KG,3510,,0,PAL,1001287855,1,10/7/2020
0002,999,SCRAP,TC11201FRT,COVE AIRE FROST W/TOPPER&SHEET,1,,5.121,FT3,15.790,KG,3510,,0,PAL,1001287856,1,10/7/2020
0002,999,SCRAP,Z1CS05103-FRAME,RAVA BARE FRAME W HARNESS SYSTEM NO FR,1,,35.315,FT3,0,KG,3510,,0,PAL,1001285531,3,10/5/2020
0002,999,SCRAP,Z1ST10700ASPFR,TAVO18 FRAME W/SEAT SOFT GOODS & HARNESS,1,,35.315,FT3,1,KG,3510,,0,PAL,1001287865,1,10/7/2020
0002,999,SCRAP,Z1ST41-RC,MIXX2 RAIN COVER,2,,0.024,FT3,0.176,KG,3510,,0,PAL,1001287860,1,10/7/2020
0002,PAL,PA-STOCK,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,13,7800001075,80.041,FT3,192.400,KG,3510,,0,PAL,1000893128,336,11/7/2019
0002,PAL,PA-STOCK,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7013880002,67.380,FT3,166.080,KG,3510,,0,PAL,1001043857,191,10/18/2019
0002,PAL,PA-STOCK,ST08107THR,DEMI GROW THREADED W/RC&AD,1,7800001113,8.087,FT3,21.150,KG,3510,,0,PAL,1001043860,191,2/5/2020
0002,PAL,PA-STOCK,ST10502GRN,MIXX 2019 GRANITE W/RING ADAPTER,1,7800001114,5.826,FT3,18.150,KG,3510,,0,PAL,1001043815,191,6/26/2019
0002,PAL,PA-STOCK,ST12003ELL,TRIV ELLIS W/AD&AP&RC,27,7800001076,144.153,FT3,434.700,KG,3510,,0,PAL,1000893129,336,11/7/2019
0002,PAL,PA-STOCK,TC04512ASP,SENA AIRE ASPEN W/SHEET,1,7800001114,3.708,FT3,14.720,KG,3510,,0,PAL,1001043861,191,10/15/2019
0001,PAL,PALLET,200272,NORDSTROM GIVEAWAY TOTEBAG,"3,000",7777777777,"105,945",FT3,"3,000",KG,3510,,0,PAL,1001081779,154,5/7/2020
0002,PAL,PALLET,AC08101CVR,DEMI GROW SIBLING SEAT CAVIAR W/RC,1,7710000063,3.542,FT3,6.420,KG,3510,,0,PAL,1001272607,15,9/23/2020
0001,PAL,PALLET,BC13900BKA,CUDL BROKEN ARROW FROST,1,7001010001,0.611,FT3,1.900,KG,3510,,0,PAL,1001282145,6,7/17/2020
0001,PAL,PALLET,BC13900NGT,CUDL 2020 NIGHT,1,7001010001,0.663,FT3,2.430,KG,3510,,0,PAL,1001285368,3,6/4/2020
0002,PAL,PALLET,BC13900OLV,CUDL 2020 OLIVE,1,7800001203,0.611,FT3,2.430,KG,3510,,0,PAL,1001139472,111,3/31/2020
0002,PAL,PALLET,BC13900SLT,CUDL 2020 SLATE,1,7770000151,0.611,FT3,2.430,KG,3510,,0,PAL,1001286494,2,10/6/2020
0001,PAL,PALLET,CC09200FRT,DEMI GROW BASSINET FROST,1,7008040003,3.958,FT3,7.290,KG,3510,,0,PAL,1001266995,20,7/17/2020
0002,PAL,PALLET,CC09807THR,MIXX SERIES BASSINET THREADED,1,7710000063,2.543,FT3,6.100,KG,3510,,0,PAL,1001272608,15,9/23/2020
0002,PAL,PALLET,CF03501BIR,PIPA BIRCH W/BASE,1,7710000186,6.039,FT3,14.200,KG,3510,,0,PAL,1001282882,6,9/29/2020
0002,PAL,PALLET,CF03501BIR,PIPA BIRCH W/BASE,1,7770000151,6.039,FT3,14.200,KG,3510,,0,PAL,1001287833,1,10/7/2020
0002,PAL,PALLET,CF03501CVR,PIPA CAVIAR W/BASE,2,7710000086,12.078,FT3,28.400,KG,3510,,0,PAL,1001272486,15,9/23/2020
0001,PAL,PALLET,CF03501CVR,PIPA CAVIAR W/BASE,13,7001010001,78.507,FT3,184.600,KG,3510,,0,PAL,1001282148,6,7/28/2020
0001,PAL,PALLET,CF03501CVR,PIPA CAVIAR W/BASE,12,7019090009,72.468,FT3,170.400,KG,3510,,0,PAL,1001282002,7,7/28/2020
0001,PAL,PALLET,CF03501CVR,PIPA CAVIAR W/BASE,12,7018560019,72.468,FT3,170.400,KG,3510,,0,PAL,1001282024,7,7/28/2020
0001,PAL,PALLET,CF03501CVR,PIPA CAVIAR W/BASE,413,7551110001,"2,494.107",FT3,"5,864.600",KG,3510,,0,PAL,1001187504,71,7/28/2020
0002,PAL,PALLET,CF03501FRT,PIPA FROST W/BASE,1,7710000086,6.039,FT3,14.200,KG,3510,,0,PAL,1001272487,15,9/23/2020
0001,PAL,PALLET,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,1,7001010001,6.157,FT3,14.800,KG,3510,,0,PAL,1001282150,6,6/19/2020
0002,PAL,PALLET,CF03503ELL,PIPA ELLIS W/BASE&FT&RC,2,7800001204,12.314,FT3,29.600,KG,3510,,0,PAL,1001139473,111,12/19/2019
0002,PAL,PALLET,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,1,7800001205,5.542,FT3,13.450,KG,3510,,0,PAL,1001139474,111,4/15/2020
0002,PAL,PALLET,CF08501BIR,PIPA LITE LX BIRCH W/BASE&2ND INSERT,1,7710000086,5.850,FT3,13.840,KG,3510,,0,PAL,1001272485,15,9/23/2020
0002,PAL,PALLET,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,1,7710000086,5.615,FT3,13.840,KG,3510,,0,PAL,1001272489,15,9/23/2020
0001,PAL,PALLET,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,1,7001010001,5.615,FT3,13.840,KG,3510,,0,PAL,1001182960,75,7/8/2020
0001,PAL,PALLET,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,8,7019750014,48.312,FT3,110.720,KG,3510,,0,PAL,1001274557,13,9/11/2020
0002,PAL,PALLET,CF08509THR,PIPA LITE LX THREADED W/BASE&2ND INSERT,6,7710000036,36.234,FT3,84.240,KG,3510,,0,PAL,1001272437,15,9/23/2020
0001,PAL,PALLET,CF08509THR,PIPA LITE LX THREADED W/BASE&2ND INSERT,1,7001010001,6.039,FT3,14.040,KG,3510,,0,PAL,1001282151,6,6/16/2020
0002,PAL,PALLET,CF08509THR,PIPA LITE LX THREADED W/BASE&2ND INSERT,1,7770000151,6.039,FT3,14.040,KG,3510,,0,PAL,1001287832,1,10/7/2020
0002,PAL,PALLET,CF08509THR,PIPA LITE LX THREADED W/BASE&2ND INSERT,10,7710000063,60.390,FT3,140.400,KG,3510,,0,PAL,1001272605,15,9/23/2020
0001,PAL,PALLET,CF12508600CVR,PIPA RX CAVIAR W/BASE,12,7019080013,72.468,FT3,181.200,KG,3510,,0,PAL,1001279752,9,7/31/2020
0002,PAL,PALLET,CF12508600CVR,PIPA RX CAVIAR W/BASE,3,7710000086,18.117,FT3,45.300,KG,3510,,0,PAL,1001272491,15,9/23/2020
0002,PAL,PALLET,CF12508600CVR,PIPA RX CAVIAR W/BASE,1,7710000063,6.039,FT3,15.100,KG,3510,,0,PAL,1001272604,15,9/23/2020
0001,PAL,PALLET,CF12508600CVR,PIPA RX CAVIAR W/BASE,4,7001010001,24.156,FT3,60.400,KG,3510,,0,PAL,1001182963,75,5/7/2020
0002,PAL,PALLET,CS05103CVR,RAVA CAVIAR,6,7710000191,42.588,FT3,97.680,KG,3510,,0,PAL,1001280623,8,9/23/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040001,63.882,FT3,146.520,KG,3510,,0,PAL,1001287914,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040002,63.882,FT3,146.520,KG,3510,,0,PAL,1001287918,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040003,63.882,FT3,146.520,KG,3510,,0,PAL,1001287919,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040004,63.882,FT3,146.520,KG,3510,,0,PAL,1001287921,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040005,63.882,FT3,146.520,KG,3510,,0,PAL,1001287922,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040007,63.882,FT3,146.520,KG,3510,,0,PAL,1001287926,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040015,63.882,FT3,146.520,KG,3510,,0,PAL,1001287937,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040018,63.882,FT3,146.520,KG,3510,,0,PAL,1001287940,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040028,63.882,FT3,146.520,KG,3510,,0,PAL,1001287957,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040036,63.882,FT3,146.520,KG,3510,,0,PAL,1001287971,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040037,63.882,FT3,146.520,KG,3510,,0,PAL,1001287973,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040038,63.882,FT3,146.520,KG,3510,,0,PAL,1001287974,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050002,63.882,FT3,146.520,KG,3510,,0,PAL,1001287987,0,10/8/2020
0002,PAL,PALLET,CS05103CVR,RAVA CAVIAR,1,7770000151,7.098,FT3,16.280,KG,3510,,0,PAL,1001287829,1,10/7/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050005,63.882,FT3,146.520,KG,3510,,0,PAL,1001287992,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040016,63.882,FT3,146.520,KG,3510,,0,PAL,1001287938,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040017,63.882,FT3,146.520,KG,3510,,0,PAL,1001287939,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040020,63.882,FT3,146.520,KG,3510,,0,PAL,1001287944,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040022,63.882,FT3,146.520,KG,3510,,0,PAL,1001287948,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040029,63.882,FT3,146.520,KG,3510,,0,PAL,1001287958,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040030,63.882,FT3,146.520,KG,3510,,0,PAL,1001287959,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020040033,63.882,FT3,146.520,KG,3510,,0,PAL,1001287964,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050006,63.882,FT3,146.520,KG,3510,,0,PAL,1001287993,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050003,63.882,FT3,146.520,KG,3510,,0,PAL,1001287990,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050004,63.882,FT3,146.520,KG,3510,,0,PAL,1001287991,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050007,63.882,FT3,146.520,KG,3510,,0,PAL,1001287994,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050008,63.882,FT3,146.520,KG,3510,,0,PAL,1001287995,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050009,63.882,FT3,146.520,KG,3510,,0,PAL,1001287996,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050010,63.882,FT3,146.520,KG,3510,,0,PAL,1001287997,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050011,63.882,FT3,146.520,KG,3510,,0,PAL,1001287998,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050013,63.882,FT3,146.520,KG,3510,,0,PAL,1001288000,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050014,63.882,FT3,146.520,KG,3510,,0,PAL,1001288001,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050015,63.882,FT3,146.520,KG,3510,,0,PAL,1001288002,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050018,63.882,FT3,146.520,KG,3510,,0,PAL,1001288005,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050020,63.882,FT3,146.520,KG,3510,,0,PAL,1001288007,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050021,63.882,FT3,146.520,KG,3510,,0,PAL,1001288008,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050022,63.882,FT3,146.520,KG,3510,,0,PAL,1001288009,0,10/8/2020
0001,PAL,PALLET,CS05103CVR,RAVA CAVIAR,9,7020050026,63.882,FT3,146.520,KG,3510,,0,PAL,1001288013,0,10/8/2020
